Terminal: [6]
 Agents at terminal: 32
Agent ID; Capacity; starttime; endtime; start loc; end loc
ID;Start location; End location; Terminal; Bus;Embarkment
111;111;126;9;;
112;126;126;9;;1
Pasenger : 37
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
113;111;126;9;;
114;126;126;9;;1
Pasenger : 38
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
115;111;126;9;;
116;126;126;9;;1
Pasenger : 39
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
117;114;411;9;;
118;411;414;; terminalbus;
119;414;229;10;;
120;229;229;10;;1
Pasenger : 40
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
121;114;411;9;;
122;411;413;; terminalbus;
123;413;192;4;;
124;192;192;4;;1
Pasenger : 41
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
125;114;411;9;;
126;411;413;; terminalbus;
127;413;192;4;;
128;192;192;4;;1
Pasenger : 44
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
129;114;411;9;;
130;411;412;; terminalbus;
131;412;184;3;;
132;184;184;3;;1
133;184;259;; airsidebus;
Pasenger : 45
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
134;114;411;9;;
135;411;412;; terminalbus;
136;412;184;3;;
137;184;184;3;;1
138;184;259;; airsidebus;
Pasenger : 46
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
139;111;411;9;;
140;411;415;; terminalbus;
141;415;152;6;;
142;152;152;6;;1
Pasenger : 47
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
143;165;415;6;;
144;415;411;; terminalbus;
145;411;123;9;;
146;123;123;9;;1
Pasenger : 48
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
147;211;413;4;;
148;413;409;; terminalbus;
149;409;55;7;;
150;55;55;7;;1
Pasenger : 49
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
151;209;413;4;;
152;413;410;; terminalbus;
153;410;86;8;;
154;86;86;8;;1
Pasenger : 50
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
155;116;411;9;;
156;411;410;; terminalbus;
157;410;93;8;;
158;93;93;8;;1
159;93;32;; airsidebus;
Pasenger : 51
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
160;116;411;9;;
161;411;410;; terminalbus;
162;410;89;8;;
163;89;89;8;;1
Pasenger : 52
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
164;116;411;9;;
165;411;410;; terminalbus;
166;410;89;8;;
167;89;89;8;;1
Pasenger : 53
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
168;209;413;4;;
169;413;411;; terminalbus;
170;411;114;9;;
171;114;114;9;;1
172;114;272;; airsidebus;
Pasenger : 54
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
173;112;411;9;;
174;411;413;; terminalbus;
175;413;190;4;;
176;190;190;4;;1
Pasenger : 55
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
177;209;191;4;;
178;191;191;4;;1
Pasenger : 56
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
179;209;191;4;;
180;191;191;4;;1
Pasenger : 57
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
181;209;191;4;;
182;191;191;4;;1
Pasenger : 58
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
183;310;425;6;;
Pasenger : 59
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
184;209;426;4;;
Pasenger : 60
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
185;116;427;9;;
Pasenger : 61
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
186;302;428;6;;
Pasenger : 62
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
187;310;429;6;;
Pasenger : 64
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
188;209;192;4;;
189;192;192;4;;1
Pasenger : 65
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
190;209;192;4;;
191;192;192;4;;1
Pasenger : 66
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
192;209;413;4;;
193;413;415;; terminalbus;
194;415;113;6;;
195;113;113;6;;1
Pasenger : 67
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
196;116;411;9;;
197;411;413;; terminalbus;
198;413;188;4;;
199;188;188;4;;1
200;188;33;; airsidebus;
Pasenger : 68
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
201;112;411;9;;
202;411;415;; terminalbus;
203;415;140;6;;
204;140;140;6;;1
Pasenger : 69
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
205;209;413;4;;
206;413;409;; terminalbus;
207;409;54;7;;
208;54;54;7;;1
209;54;44;; airsidebus;
Pasenger : 70
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
210;209;413;4;;
211;413;409;; terminalbus;
212;409;55;7;;
213;55;55;7;;1
Pasenger : 71
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
214;112;133;9;;
215;133;133;9;;1
Pasenger : 72
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
216;308;415;6;;
217;415;411;; terminalbus;
218;411;121;9;;
219;121;121;9;;1
Pasenger : 73
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
220;310;415;6;;
221;415;411;; terminalbus;
222;411;121;9;;
223;121;121;9;;1
Pasenger : 74
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
224;209;413;4;;
225;413;415;; terminalbus;
226;415;146;6;;
227;146;146;6;;1
Pasenger : 75
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
228;346;119;9;;
229;119;119;9;;1
Pasenger : 77
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
230;344;116;9;;
231;116;116;9;;1
Pasenger : 78
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
232;350;116;9;;
233;116;116;9;;1
Pasenger : 79
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
234;350;116;9;;
235;116;116;9;;1
Pasenger : 80
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
236;430;231;10;;
237;231;231;10;;1
Pasenger : 81
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
238;362;180;3;;
239;180;180;3;;1
Pasenger : 82
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
240;344;116;9;;
241;116;116;9;;1
Pasenger : 83
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
242;344;116;9;;
243;116;116;9;;1
Pasenger : 84
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
244;431;151;6;;
245;151;151;6;;1
Pasenger : 85
Segments: 3
ID;Start location; End location; Terminal; Bus;Embarkment
246;362;172;3;;
247;172;172;3;;1
248;172;79;; airsidebus;
Pasenger : 86
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
249;114;411;9;;
250;411;414;; terminalbus;
251;414;233;10;;
252;233;233;10;;1
Pasenger : 87
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
253;165;415;6;;
254;415;412;; terminalbus;
255;412;175;3;;
256;175;175;3;;1
Pasenger : 88
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
257;165;415;6;;
258;415;409;; terminalbus;
259;409;57;7;;
260;57;57;7;;1
Pasenger : 89
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
261;170;412;3;;
262;412;407;; terminalbus;
263;407;15;2;;
264;15;15;2;;1
Pasenger : 90
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
265;170;412;3;;
266;412;407;; terminalbus;
267;407;15;2;;
268;15;15;2;;1
Pasenger : 91
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
269;170;412;3;;
270;412;405;; terminalbus;
271;405;1;1;;
272;1;1;1;;1
Pasenger : 92
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
273;371;192;4;;
274;192;192;4;;1
Pasenger : 94
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
275;287;414;10;;
276;414;412;; terminalbus;
277;412;184;3;;
278;184;184;3;;1
279;184;259;; airsidebus;
Pasenger : 95
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
280;307;415;6;;
281;415;413;; terminalbus;
282;413;208;4;;
283;208;208;4;;1
Pasenger : 96
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
284;29;27;; airsidebus;
285;27;412;3;;
286;412;411;; terminalbus;
287;411;132;9;;
288;132;132;9;;1
Pasenger : 97
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
289;29;27;; airsidebus;
290;27;412;3;;
291;412;411;; terminalbus;
292;411;128;9;;
293;128;128;9;;1
Pasenger : 98
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
294;307;146;6;;
295;146;146;6;;1
Pasenger : 99
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
296;111;411;9;;
297;411;415;; terminalbus;
298;415;152;6;;
299;152;152;6;;1
Pasenger : 100
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
300;346;129;9;;
301;129;129;9;;1
Pasenger : 101
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
302;307;432;6;;
Pasenger : 102
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
303;307;415;6;;
304;415;409;; terminalbus;
305;409;54;7;;
306;54;54;7;;1
307;54;44;; airsidebus;
Pasenger : 103
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
308;307;415;6;;
309;415;409;; terminalbus;
310;409;54;7;;
311;54;54;7;;1
312;54;44;; airsidebus;
Pasenger : 104
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
313;307;415;6;;
314;415;409;; terminalbus;
315;409;54;7;;
316;54;54;7;;1
317;54;44;; airsidebus;
Pasenger : 105
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
318;307;415;6;;
319;415;410;; terminalbus;
320;410;88;8;;
321;88;88;8;;1
Pasenger : 106
Segments: 3
ID;Start location; End location; Terminal; Bus;Embarkment
322;433;113;6;;
323;113;113;6;;1
324;113;240;; airsidebus;
Pasenger : 107
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
325;162;412;3;;
326;412;415;; terminalbus;
327;415;150;6;;
328;150;150;6;;1
Pasenger : 108
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
329;162;412;3;;
330;412;407;; terminalbus;
331;407;15;2;;
332;15;15;2;;1
Pasenger : 109
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
333;434;193;4;;
334;193;193;4;;1
Pasenger : 110
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
335;125;411;9;;
336;411;412;; terminalbus;
337;412;180;3;;
338;180;180;3;;1
Pasenger : 111
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
339;125;411;9;;
340;411;410;; terminalbus;
341;410;91;8;;
342;91;91;8;;1
343;91;261;; airsidebus;
Pasenger : 112
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
344;125;411;9;;
345;411;409;; terminalbus;
346;409;54;7;;
347;54;54;7;;1
348;54;44;; airsidebus;
Pasenger : 113
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
349;125;411;9;;
350;411;409;; terminalbus;
351;409;54;7;;
352;54;54;7;;1
353;54;44;; airsidebus;
Pasenger : 114
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
354;435;152;6;;
355;152;152;6;;1
Pasenger : 115
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
356;303;415;6;;
357;415;412;; terminalbus;
358;412;164;3;;
359;164;164;3;;1
Pasenger : 116
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
360;123;411;9;;
361;411;412;; terminalbus;
362;412;172;3;;
363;172;172;3;;1
Pasenger : 117
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
364;123;411;9;;
365;411;412;; terminalbus;
366;412;166;3;;
367;166;166;3;;1
Pasenger : 119
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
373;118;411;9;;
374;411;410;; terminalbus;
375;410;94;8;;
376;94;94;8;;1
377;94;32;; airsidebus;
Pasenger : 120
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
378;253;64;; airsidebus;
379;64;411;9;;
380;411;412;; terminalbus;
381;412;180;3;;
382;180;180;3;;1
Pasenger : 121
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
383;309;415;6;;
384;415;412;; terminalbus;
385;412;180;3;;
386;180;180;3;;1
Pasenger : 122
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
387;309;415;6;;
388;415;410;; terminalbus;
389;410;92;8;;
390;92;92;8;;1
Pasenger : 123
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
391;309;415;6;;
392;415;410;; terminalbus;
393;410;92;8;;
394;92;92;8;;1
Pasenger : 124
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
395;309;415;6;;
396;415;414;; terminalbus;
397;414;246;10;;
398;246;246;10;;1
Pasenger : 125
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
399;112;411;9;;
400;411;413;; terminalbus;
401;413;193;4;;
402;193;193;4;;1
Pasenger : 126
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
403;112;411;9;;
404;411;413;; terminalbus;
405;413;193;4;;
406;193;193;4;;1
Pasenger : 127
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
407;318;212;; airsidebus;
408;212;413;4;;
409;413;411;; terminalbus;
410;411;134;9;;
411;134;134;9;;1
Pasenger : 128
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
412;118;411;9;;
413;411;410;; terminalbus;
414;410;69;8;;
415;69;69;8;;1
Pasenger : 129
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
416;309;415;6;;
417;415;411;; terminalbus;
418;411;118;9;;
419;118;118;9;;1
Pasenger : 130
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
420;116;118;9;;
421;118;118;9;;1
Pasenger : 131
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
422;253;64;; airsidebus;
423;64;436;9;;
Pasenger : 132
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
424;118;437;9;;
Pasenger : 133
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
425;108;438;9;;
Pasenger : 134
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
426;309;415;6;;
427;415;409;; terminalbus;
428;409;54;7;;
429;54;54;7;;1
430;54;44;; airsidebus;
Pasenger : 135
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
431;108;411;9;;
432;411;409;; terminalbus;
433;409;54;7;;
434;54;54;7;;1
435;54;44;; airsidebus;
Pasenger : 136
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
436;108;411;9;;
437;411;409;; terminalbus;
438;409;55;7;;
439;55;55;7;;1
Pasenger : 137
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
440;118;411;9;;
441;411;409;; terminalbus;
442;409;55;7;;
443;55;55;7;;1
Pasenger : 138
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
444;253;64;; airsidebus;
445;64;411;9;;
446;411;409;; terminalbus;
447;409;55;7;;
448;55;55;7;;1
Pasenger : 139
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
449;112;411;9;;
450;411;408;; terminalbus;
451;408;37;5;;
452;37;37;5;;1
Pasenger : 140
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
453;112;411;9;;
454;411;410;; terminalbus;
455;410;93;8;;
456;93;93;8;;1
457;93;79;; airsidebus;
Pasenger : 141
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
458;118;411;9;;
459;411;413;; terminalbus;
460;413;196;4;;
461;196;196;4;;1
462;196;70;; airsidebus;
Pasenger : 142
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
463;118;411;9;;
464;411;415;; terminalbus;
465;415;146;6;;
466;146;146;6;;1
Pasenger : 143
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
467;112;411;9;;
468;411;415;; terminalbus;
469;415;143;6;;
470;143;143;6;;1
Pasenger : 144
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
471;112;411;9;;
472;411;415;; terminalbus;
473;415;143;6;;
474;143;143;6;;1
Pasenger : 145
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
475;121;411;9;;
476;411;415;; terminalbus;
477;415;143;6;;
478;143;143;6;;1
Pasenger : 146
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
479;439;140;6;;
480;140;140;6;;1
Pasenger : 147
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
481;375;239;10;;
482;239;239;10;;1
Pasenger : 148
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
483;346;130;9;;
484;130;130;9;;1
Pasenger : 149
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
485;440;140;6;;
486;140;140;6;;1
Pasenger : 150
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
487;133;411;9;;
488;411;415;; terminalbus;
489;415;154;6;;
490;154;154;6;;1
Pasenger : 151
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
491;133;411;9;;
492;411;415;; terminalbus;
493;415;154;6;;
494;154;154;6;;1
Pasenger : 152
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
495;441;152;6;;
496;152;152;6;;1
Pasenger : 153
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
497;442;193;4;;
498;193;193;4;;1
Pasenger : 154
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
499;297;414;10;;
500;414;415;; terminalbus;
501;415;151;6;;
502;151;151;6;;1
Pasenger : 155
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
503;201;413;4;;
504;413;415;; terminalbus;
505;415;142;6;;
506;142;142;6;;1
Pasenger : 156
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
507;166;412;3;;
508;412;411;; terminalbus;
509;411;132;9;;
510;132;132;9;;1
Pasenger : 157
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
511;297;443;10;;
Pasenger : 158
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
512;297;414;10;;
513;414;413;; terminalbus;
514;413;197;4;;
515;197;197;4;;1
Pasenger : 159
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
516;174;412;3;;
517;412;409;; terminalbus;
518;409;59;7;;
519;59;59;7;;1
Pasenger : 160
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
520;174;412;3;;
521;412;405;; terminalbus;
522;405;0;1;;
523;0;0;1;;1
Pasenger : 161
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
524;444;142;6;;
525;142;142;6;;1
Pasenger : 163
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
529;445;140;6;;
530;140;140;6;;1
Pasenger : 164
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
531;106;411;9;;
532;411;409;; terminalbus;
533;409;57;7;;
534;57;57;7;;1
Pasenger : 165
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
535;106;411;9;;
536;411;409;; terminalbus;
537;409;52;7;;
538;52;52;7;;1
Pasenger : 166
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
539;207;413;4;;
540;413;409;; terminalbus;
541;409;57;7;;
542;57;57;7;;1
Pasenger : 167
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
543;207;413;4;;
544;413;409;; terminalbus;
545;409;57;7;;
546;57;57;7;;1
Pasenger : 168
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
547;207;413;4;;
548;413;409;; terminalbus;
549;409;57;7;;
550;57;57;7;;1
Pasenger : 169
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
551;207;413;4;;
552;413;410;; terminalbus;
553;410;95;8;;
554;95;95;8;;1
Pasenger : 171
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
555;446;151;6;;
556;151;151;6;;1
Pasenger : 172
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
557;447;151;6;;
558;151;151;6;;1
Pasenger : 173
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
559;164;412;3;;
560;412;413;; terminalbus;
561;413;195;4;;
562;195;195;4;;1
Pasenger : 174
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
563;277;414;10;;
564;414;412;; terminalbus;
565;412;174;3;;
566;174;174;3;;1
Pasenger : 175
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
567;448;151;6;;
568;151;151;6;;1
Pasenger : 177
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
574;135;411;9;;
575;411;415;; terminalbus;
576;415;142;6;;
577;142;142;6;;1
Pasenger : 178
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
578;160;412;3;;
579;412;411;; terminalbus;
580;411;129;9;;
581;129;129;9;;1
Pasenger : 179
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
582;273;64;; airsidebus;
583;64;411;9;;
584;411;409;; terminalbus;
585;409;57;7;;
586;57;57;7;;1
Pasenger : 180
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
587;273;64;; airsidebus;
588;64;411;9;;
589;411;409;; terminalbus;
590;409;57;7;;
591;57;57;7;;1
Pasenger : 181
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
592;287;414;10;;
593;414;415;; terminalbus;
594;415;154;6;;
595;154;154;6;;1
Pasenger : 182
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
596;273;64;; airsidebus;
597;64;411;9;;
598;411;409;; terminalbus;
599;409;57;7;;
600;57;57;7;;1
Pasenger : 183
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
601;262;27;; airsidebus;
602;27;412;3;;
603;412;411;; terminalbus;
604;411;130;9;;
605;130;130;9;;1
Pasenger : 184
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
606;160;412;3;;
607;412;413;; terminalbus;
608;413;195;4;;
609;195;195;4;;1
Pasenger : 185
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
610;160;412;3;;
611;412;413;; terminalbus;
612;413;195;4;;
613;195;195;4;;1
Pasenger : 186
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
614;160;412;3;;
615;412;413;; terminalbus;
616;413;195;4;;
617;195;195;4;;1
Pasenger : 187
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
618;449;155;6;;
619;155;155;6;;1
Pasenger : 189
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
623;157;412;3;;
624;412;411;; terminalbus;
625;411;122;9;;
626;122;122;9;;1
Pasenger : 190
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
627;291;414;10;;
628;414;411;; terminalbus;
629;411;130;9;;
630;130;130;9;;1
Pasenger : 191
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
631;264;27;; airsidebus;
632;27;412;3;;
633;412;411;; terminalbus;
634;411;133;9;;
635;133;133;9;;1
Pasenger : 192
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
636;157;450;3;;
Pasenger : 193
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
637;157;451;3;;
Pasenger : 194
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
638;157;452;3;;
Pasenger : 195
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
639;157;453;3;;
Pasenger : 196
Segments: 6
ID;Start location; End location; Terminal; Bus;Embarkment
640;264;27;; airsidebus;
641;27;412;3;;
642;412;409;; terminalbus;
643;409;53;7;;
644;53;53;7;;1
645;53;44;; airsidebus;
Pasenger : 197
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
646;159;412;3;;
647;412;415;; terminalbus;
648;415;145;6;;
649;145;145;6;;1
Pasenger : 198
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
650;157;412;3;;
651;412;415;; terminalbus;
652;415;145;6;;
653;145;145;6;;1
Pasenger : 199
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
654;454;155;6;;
655;155;155;6;;1
Pasenger : 200
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
656;340;130;9;;
657;130;130;9;;1
Pasenger : 201
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
658;351;130;9;;
659;130;130;9;;1
Pasenger : 202
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
660;370;197;4;;
661;197;197;4;;1
Pasenger : 203
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
662;121;411;9;;
663;411;414;; terminalbus;
664;414;228;10;;
665;228;228;10;;1
Pasenger : 204
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
666;455;154;6;;
667;154;154;6;;1
Pasenger : 205
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
668;456;165;6;;
669;165;165;6;;1
Pasenger : 207
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
670;457;195;4;;
671;195;195;4;;1
Pasenger : 208
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
672;362;179;3;;
673;179;179;3;;1
Pasenger : 209
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
674;114;411;9;;
675;411;412;; terminalbus;
676;412;178;3;;
677;178;178;3;;1
Pasenger : 210
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
678;114;411;9;;
679;411;412;; terminalbus;
680;412;178;3;;
681;178;178;3;;1
Pasenger : 211
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
682;204;413;4;;
683;413;414;; terminalbus;
684;414;232;10;;
685;232;232;10;;1
Pasenger : 212
Segments: 5
ID;Start location; End location; Terminal; Bus;Embarkment
686;158;415;6;;
687;415;413;; terminalbus;
688;413;189;4;;
689;189;189;4;;1
690;189;261;; airsidebus;
Pasenger : 213
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
691;118;411;9;;
692;411;412;; terminalbus;
693;412;183;3;;
694;183;183;3;;1
Pasenger : 214
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
695;204;458;4;;
Pasenger : 215
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
696;158;459;6;;
Pasenger : 216
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
697;118;460;9;;
Pasenger : 217
Segments: 1
ID;Start location; End location; Terminal; Bus;Embarkment
698;114;461;9;;
Pasenger : 218
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
699;118;411;9;;
700;411;410;; terminalbus;
701;410;99;8;;
702;99;99;8;;1
Pasenger : 219
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
703;114;411;9;;
704;411;410;; terminalbus;
705;410;80;8;;
706;80;80;8;;1
Pasenger : 220
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
707;118;411;9;;
708;411;410;; terminalbus;
709;410;90;8;;
710;90;90;8;;1
Pasenger : 221
Segments: 2
ID;Start location; End location; Terminal; Bus;Embarkment
711;462;153;6;;
712;153;153;6;;1
Pasenger : 222
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
713;118;411;9;;
714;411;413;; terminalbus;
715;413;199;4;;
716;199;199;4;;1
Pasenger : 223
Segments: 4
ID;Start location; End location; Terminal; Bus;Embarkment
717;118;411;9;;
718;411;415;; terminalbus;
719;415;146;6;;
720;146;146;6;;1
Pasenger : 224
Segments: 4
